PR,URL,Title,Content type,Is rendered page,HTTP status code,No. of content words,Page text,Extracted text (raw <body>) (length),Text hash,Meta description,H1,Organic traffic,Is indexable page
20,https://kroam.xyz/leagues/uel/ludogorets-vs-nice-2026-01-29,Ludogorets 1-0 Nice | Kroam,text/html; charset=utf-8,false,200,687,<truncated>,3637,3800150041445392381,"Ludogorets 1-0 Nice match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Ludogorets vs Nice Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/rb-leipzig-vs-fsv-mainz-05-2026-01-31,Leipzig 1-2 FSV Mainz 05 | Kroam,text/html; charset=utf-8,false,200,746,<truncated>,3878,14055530688534835383,"RB Leipzig 1-2 FSV Mainz 05 match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",RB Leipzig vs FSV Mainz 05 Prediction,0,true
20,https://kroam.xyz/leagues/ucl/eintracht-frankfurt-vs-tottenham-2026-01-28,Frankfurt 0-2 Tottenham | Kroam,text/html; charset=utf-8,false,200,712,<truncated>,3864,4397115271925285926,Eintracht Frankfurt 0-2 Tottenham match analysis. AI predictions from 42 models with accuracy tracking.,Eintracht Frankfurt vs Tottenham Prediction,0,true
20,https://kroam.xyz/leagues/laliga/alaves-vs-real-betis-2026-01-25,Alaves 2-1 Real Betis | Kroam,text/html; charset=utf-8,false,200,747,<truncated>,3894,4281103103817920247,"Alaves 2-1 Real Betis match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Alaves vs Real Betis Prediction,0,true
20,https://kroam.xyz/leagues/seriea/verona-vs-udinese-2026-01-26,Verona 1-3 Udinese | Kroam,text/html; charset=utf-8,false,200,663,<truncated>,3484,335587000163213294,"Verona 1-3 Udinese match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Verona vs Udinese Prediction,0,true
20,https://kroam.xyz/leagues/seriea/lazio-vs-genoa-2026-01-30,Lazio 3-2 Genoa | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3735,16771304126233600072,"Lazio 3-2 Genoa match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kro",Lazio vs Genoa Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/nice-vs-stade-brestois-29-2026-02-01,Nice 2-2 Stade Brestois 29 | Kroam,text/html; charset=utf-8,false,200,723,<truncated>,3758,1248303425549672070,"Nice 2-2 Stade Brestois 29 match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",Nice vs Stade Brestois 29 Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/1899-hoffenheim-vs-union-berlin-2026-01-31,1899 Hoffenheim 3-1 Union Berlin | Kroam,text/html; charset=utf-8,false,200,713,<truncated>,3814,1645531742957551954,1899 Hoffenheim 3-1 Union Berlin match analysis. AI predictions from 42 models with accuracy tracking.,1899 Hoffenheim vs Union Berlin Prediction,0,true
20,https://kroam.xyz/leagues/seriea/cagliari-vs-verona-2026-01-31,Cagliari 4-0 Verona | Kroam,text/html; charset=utf-8,false,200,699,<truncated>,3678,1663646464196784400,"Cagliari 4-0 Verona match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Cagliari vs Verona Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/monaco-vs-rennes-2026-01-31,Monaco 4-0 Rennes | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3755,17164586491200876200,"Monaco 4-0 Rennes match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Monaco vs Rennes Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/psv-eindhoven-vs-nac-breda-2026-01-24,PSV Eindhoven 2-2 NAC Breda | Kroam,text/html; charset=utf-8,false,200,721,<truncated>,3800,15221414091031718223,"PSV Eindhoven 2-2 NAC Breda match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",PSV Eindhoven vs NAC Breda Prediction,0,true
20,https://kroam.xyz/leagues/superlig/baakehir-vs-rizespor-2026-01-31,Başakşehir 2-2 Rizespor | Kroam,text/html; charset=utf-8,false,200,721,<truncated>,3873,4423809032891451791,"Başakşehir 2-2 Rizespor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performanc",Başakşehir vs Rizespor Prediction,0,true
20,https://kroam.xyz/leagues/seriea/sassuolo-vs-cremonese-2026-01-25,Sassuolo 1-0 Cremonese | Kroam,text/html; charset=utf-8,false,200,735,<truncated>,3886,4530714707331932697,"Sassuolo 1-0 Cremonese match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Sassuolo vs Cremonese Prediction,0,true
20,https://kroam.xyz/leagues/laliga/espanyol-vs-alaves-2026-01-30,Espanyol 1-2 Alaves | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3777,393610343130421423,"Espanyol 1-2 Alaves match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Espanyol vs Alaves Prediction,0,true
20,https://kroam.xyz/leagues/ucl/napoli-vs-chelsea-2026-01-28,Napoli 2-3 Chelsea | Kroam,text/html; charset=utf-8,false,200,681,<truncated>,3617,1658925479996041750,"Napoli 2-3 Chelsea match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Napoli vs Chelsea Prediction,0,true
20,https://kroam.xyz/leagues/epl/manchester-united-vs-fulham-2026-02-01,Man Utd 3-2 Fulham | Kroam,text/html; charset=utf-8,false,200,691,<truncated>,3699,16665661729720538190,"Manchester United 3-2 Fulham match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Manchester United vs Fulham Prediction,0,true
20,https://kroam.xyz/leagues/superlig/gaziehir-gaziantep-vs-konyaspor-2026-01-25,Gazişehir Gaziantep 1-1 Konyaspor | Kroam,text/html; charset=utf-8,false,200,717,<truncated>,3878,3481579909639176614,Gazişehir Gaziantep 1-1 Konyaspor match analysis. AI predictions from 42 models with accuracy tracking.,Gazişehir Gaziantep vs Konyaspor Prediction,0,true
20,https://kroam.xyz/leagues/laliga/villarreal-vs-real-madrid-2026-01-24,Villarreal 0-2 Real Madrid | Kroam,text/html; charset=utf-8,false,200,763,<truncated>,4025,15867130526891299056,"Villarreal 0-2 Real Madrid match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",Villarreal vs Real Madrid Prediction,0,true
20,https://kroam.xyz/leagues/ucl/borussia-dortmund-vs-inter-2026-01-28,Dortmund 0-2 Inter | Kroam,text/html; charset=utf-8,false,200,748,<truncated>,3983,15748123677684055057,"Borussia Dortmund 0-2 Inter match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Borussia Dortmund vs Inter Prediction,0,true
20,https://kroam.xyz/leagues/laliga/levante-vs-atletico-madrid-2026-01-31,Levante 0-0 Atletico | Kroam,text/html; charset=utf-8,false,200,728,<truncated>,3848,18210230990421400377,"Levante 0-0 Atletico Madrid match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Levante vs Atletico Madrid Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/nec-nijmegen-vs-pec-zwolle-2026-01-24,NEC Nijmegen 2-1 PEC Zwolle | Kroam,text/html; charset=utf-8,false,200,731,<truncated>,3851,1211275586840491773,"NEC Nijmegen 2-1 PEC Zwolle match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",NEC Nijmegen vs PEC Zwolle Prediction,0,true
20,https://kroam.xyz/leagues/uel/lille-vs-sc-freiburg-2026-01-29,Lille 1-0 SC Freiburg | Kroam,text/html; charset=utf-8,false,200,733,<truncated>,3839,4305427517871374300,"Lille 1-0 SC Freiburg match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Lille vs SC Freiburg Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/1-fc-heidenheim-vs-rb-leipzig-2026-01-24,1. FC Heidenheim 0-3 Leipzig | Kroam,text/html; charset=utf-8,false,200,720,<truncated>,3805,15499306333495051237,1. FC Heidenheim 0-3 RB Leipzig match analysis. AI predictions from 42 models with accuracy tracking.,1. FC Heidenheim vs RB Leipzig Prediction,0,true
20,https://kroam.xyz/leagues/ucl/bayer-leverkusen-vs-villarreal-2026-01-28,Leverkusen 3-0 Villarreal | Kroam,text/html; charset=utf-8,false,200,712,<truncated>,3848,16100540050619072862,Bayer Leverkusen 3-0 Villarreal match analysis. AI predictions from 42 models with accuracy tracking.,Bayer Leverkusen vs Villarreal Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/auxerre-vs-paris-saint-germain-2026-01-23,Auxerre 0-1 Paris Saint Germain | Kroam,text/html; charset=utf-8,false,200,481,<truncated>,2613,15725350707062213916,Auxerre 0-1 Paris Saint Germain match analysis. AI predictions from 42 models with accuracy tracking.,Auxerre vs Paris Saint Germain Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/borussia-mnchengladbach-vs-vfb-stuttgart-2026-01-25,M'gladbach 0-3 VfB Stuttgart | Kroam,text/html; charset=utf-8,false,200,716,<truncated>,3921,14867131401722295525,Borussia Mönchengladbach 0-3 VfB Stuttgart match analysis. AI predictions from 42 models with accuracy tracking.,Borussia Mönchengladbach vs VfB Stuttgart Prediction,0,true
20,https://kroam.xyz/leagues/seriea/lecce-vs-lazio-2026-01-24,Lecce 0-0 Lazio | Kroam,text/html; charset=utf-8,false,200,721,<truncated>,3757,2218551065734538900,"Lecce 0-0 Lazio match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kro",Lecce vs Lazio Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/telstar-vs-az-alkmaar-2026-01-25,Telstar 0-1 AZ Alkmaar | Kroam,text/html; charset=utf-8,false,200,707,<truncated>,3726,3597876538940512903,"Telstar 0-1 AZ Alkmaar match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Telstar vs AZ Alkmaar Prediction,0,true
20,https://kroam.xyz/leagues/ucl/paris-saint-germain-vs-newcastle-2026-01-28,Paris Saint Germain 1-1 Newcastle | Kroam,text/html; charset=utf-8,false,200,687,<truncated>,3686,22333297072441710,Paris Saint Germain 1-1 Newcastle match analysis. AI predictions from 42 models with accuracy tracking.,Paris Saint Germain vs Newcastle Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/fc-augsburg-vs-fc-st-pauli-2026-01-31,FC Augsburg 2-1 FC St. Pauli | Kroam,text/html; charset=utf-8,false,200,707,<truncated>,3693,16143776029352015430,"FC Augsburg 2-1 FC St. Pauli match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",FC Augsburg vs FC St. Pauli Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/sparta-rotterdam-vs-groningen-2026-01-31,Sparta Rotterdam 2-0 Groningen | Kroam,text/html; charset=utf-8,false,200,725,<truncated>,3897,2084553098451205964,Sparta Rotterdam 2-0 Groningen match analysis. AI predictions from 42 models with accuracy tracking.,Sparta Rotterdam vs Groningen Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/sc-freiburg-vs-1-fc-kln-2026-01-25,SC Freiburg 2-1 1. FC Köln | Kroam,text/html; charset=utf-8,false,200,745,<truncated>,3879,1797164497019621724,"SC Freiburg 2-1 1. FC Köln match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",SC Freiburg vs 1. FC Köln Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/ajax-vs-fc-volendam-2026-01-24,Ajax 2-0 FC Volendam | Kroam,text/html; charset=utf-8,false,200,741,<truncated>,3878,16408548852511956967,"Ajax 2-0 FC Volendam match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Ajax vs FC Volendam Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/nantes-vs-nice-2026-01-25,Nantes 1-4 Nice | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3743,17491140376522254037,"Nantes 1-4 Nice match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kro",Nantes vs Nice Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/lorient-vs-nantes-2026-01-31,Lorient 2-1 Nantes | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3765,15981489390376188977,"Lorient 2-1 Nantes match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Lorient vs Nantes Prediction,0,true
20,https://kroam.xyz/leagues/laliga/oviedo-vs-girona-2026-01-31,Oviedo 1-0 Girona | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3755,1697262741038041752,"Oviedo 1-0 Girona match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Oviedo vs Girona Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/borussia-dortmund-vs-1-fc-heidenheim-2026-02-01,Dortmund 3-2 1. FC Heidenheim | Kroam,text/html; charset=utf-8,false,200,726,<truncated>,3873,3228818152907995545,Borussia Dortmund 3-2 1. FC Heidenheim match analysis. AI predictions from 42 models with accuracy tracking.,Borussia Dortmund vs 1. FC Heidenheim Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/utrecht-vs-sparta-rotterdam-2026-01-25,Utrecht 0-1 Sparta Rotterdam | Kroam,text/html; charset=utf-8,false,200,725,<truncated>,3877,464393434555861988,"Utrecht 0-1 Sparta Rotterdam match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Utrecht vs Sparta Rotterdam Prediction,0,true
20,https://kroam.xyz/leagues/seriea/pisa-vs-sassuolo-2026-01-31,Pisa 1-3 Sassuolo | Kroam,text/html; charset=utf-8,false,200,715,<truncated>,3745,16345464777904239725,"Pisa 1-3 Sassuolo match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Pisa vs Sassuolo Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/marseille-vs-lens-2026-01-24,Marseille 3-1 Lens | Kroam,text/html; charset=utf-8,false,200,717,<truncated>,3763,14835059235000657500,"Marseille 3-1 Lens match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Marseille vs Lens Prediction,0,true
20,https://kroam.xyz/leagues/uel/fk-crvena-zvezda-vs-celta-vigo-2026-01-29,FK Crvena Zvezda 1-1 Celta Vigo | Kroam,text/html; charset=utf-8,false,200,769,<truncated>,4020,17414954521406054483,FK Crvena Zvezda 1-1 Celta Vigo match analysis. AI predictions from 42 models with accuracy tracking.,FK Crvena Zvezda vs Celta Vigo Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/eintracht-frankfurt-vs-1899-hoffenheim-2026-01-24,Frankfurt 1-3 1899 Hoffenheim | Kroam,text/html; charset=utf-8,false,200,676,<truncated>,3692,17028269317495600044,Eintracht Frankfurt 1-3 1899 Hoffenheim match analysis. AI predictions from 42 models with accuracy tracking.,Eintracht Frankfurt vs 1899 Hoffenheim Prediction,0,true
20,https://kroam.xyz/leagues/laliga/elche-vs-barcelona-2026-01-31,Elche 1-3 Barcelona | Kroam,text/html; charset=utf-8,false,200,735,<truncated>,3856,1374924525357874728,"Elche 1-3 Barcelona match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Elche vs Barcelona Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/union-berlin-vs-borussia-dortmund-2026-01-24,Union Berlin 0-3 Dortmund | Kroam,text/html; charset=utf-8,false,200,680,<truncated>,3655,16900991766511349834,Union Berlin 0-3 Borussia Dortmund match analysis. AI predictions from 42 models with accuracy tracking.,Union Berlin vs Borussia Dortmund Prediction,0,true
20,https://kroam.xyz/leagues/uel/aston-villa-vs-red-bull-salzburg-2026-01-29,Aston Villa 3-2 Red Bull Salzburg | Kroam,text/html; charset=utf-8,false,200,753,<truncated>,3953,9587219522855575,Aston Villa 3-2 Red Bull Salzburg match analysis. AI predictions from 42 models with accuracy tracking.,Aston Villa vs Red Bull Salzburg Prediction,0,true
20,https://kroam.xyz/leagues/superlig/genclerbirligi-vs-gaziehir-gaziantep-2026-02-01,Genclerbirligi 2-1 Gazişehir Gaziantep | Kroam,text/html; charset=utf-8,false,200,733,<truncated>,4019,14615705078979133210,Genclerbirligi 2-1 Gazişehir Gaziantep match analysis. AI predictions from 42 models with accuracy tracking.,Genclerbirligi vs Gazişehir Gaziantep Prediction,0,true
20,https://kroam.xyz/leagues/uel/celtic-vs-utrecht-2026-01-29,Celtic 4-2 Utrecht | Kroam,text/html; charset=utf-8,false,200,685,<truncated>,3621,15310530565185242749,"Celtic 4-2 Utrecht match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Celtic vs Utrecht Prediction,0,true
20,https://kroam.xyz/leagues/uel/panathinaikos-vs-as-roma-2026-01-29,Panathinaikos 1-1 AS Roma | Kroam,text/html; charset=utf-8,false,200,677,<truncated>,3608,15989063241771360618,"Panathinaikos 1-1 AS Roma match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Panathinaikos vs AS Roma Prediction,0,true
20,https://kroam.xyz/leagues/epl/burnley-vs-tottenham-2026-01-24,Burnley 2-2 Tottenham | Kroam,text/html; charset=utf-8,false,200,695,<truncated>,3712,3760214230025057031,"Burnley 2-2 Tottenham match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Burnley vs Tottenham Prediction,0,true
20,https://kroam.xyz/leagues/seriea/as-roma-vs-ac-milan-2026-01-25,AS Roma 1-1 Milan | Kroam,text/html; charset=utf-8,false,200,700,<truncated>,3598,4286492113125483095,"AS Roma 1-1 AC Milan match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",AS Roma vs AC Milan Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/eintracht-frankfurt-vs-bayer-leverkusen-2026-01-31,Frankfurt 1-3 Leverkusen | Kroam,text/html; charset=utf-8,false,200,731,<truncated>,3983,15280451078042201408,Eintracht Frankfurt 1-3 Bayer Leverkusen match analysis. AI predictions from 42 models with accuracy tracking.,Eintracht Frankfurt vs Bayer Leverkusen Prediction,0,true
20,https://kroam.xyz/leagues/superlig/alanyaspor-vs-eypspor-2026-01-31,Alanyaspor 1-3 Eyüpspor | Kroam,text/html; charset=utf-8,false,200,705,<truncated>,3782,16250725260810947972,"Alanyaspor 1-3 Eyüpspor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performanc",Alanyaspor vs Eyüpspor Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/lyon-vs-lille-2026-02-01,Lyon 1-0 Lille | Kroam,text/html; charset=utf-8,false,200,701,<truncated>,3630,16053582474532919228,"Lyon 1-0 Lille match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kroa",Lyon vs Lille Prediction,0,true
20,https://kroam.xyz/leagues/seriea/torino-vs-lecce-2026-02-01,Torino 1-0 Lecce | Kroam,text/html; charset=utf-8,false,200,701,<truncated>,3650,17967446630573514857,"Torino 1-0 Lecce match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kr",Torino vs Lecce Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/lens-vs-le-havre-2026-01-30,Lens 1-0 Le Havre | Kroam,text/html; charset=utf-8,false,200,745,<truncated>,3836,17855498233394905214,"Lens 1-0 Le Havre match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Lens vs Le Havre Prediction,0,true
20,https://kroam.xyz/leagues/uel/nottingham-forest-vs-ferencvarosi-tc-2026-01-29,Nott'm Forest 4-0 Ferencvarosi TC | Kroam,text/html; charset=utf-8,false,200,743,<truncated>,3995,1698221200450378721,Nottingham Forest 4-0 Ferencvarosi TC match analysis. AI predictions from 42 models with accuracy tracking.,Nottingham Forest vs Ferencvarosi TC Prediction,0,true
20,https://kroam.xyz/leagues/ucl/union-st-gilloise-vs-atalanta-2026-01-28,Union St. Gilloise 1-0 Atalanta | Kroam,text/html; charset=utf-8,false,200,739,<truncated>,3931,3637754563216019775,Union St. Gilloise 1-0 Atalanta match analysis. AI predictions from 42 models with accuracy tracking.,Union St. Gilloise vs Atalanta Prediction,0,true
20,https://kroam.xyz/leagues/laliga/real-betis-vs-valencia-2026-02-01,Real Betis 2-1 Valencia | Kroam,text/html; charset=utf-8,false,200,693,<truncated>,3643,1609075739304514927,"Real Betis 2-1 Valencia match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performanc",Real Betis vs Valencia Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/nac-breda-vs-twente-2026-01-30,NAC Breda 2-2 Twente | Kroam,text/html; charset=utf-8,false,200,743,<truncated>,3896,15614084393824342048,"NAC Breda 2-2 Twente match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",NAC Breda vs Twente Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/pec-zwolle-vs-telstar-2026-01-31,PEC Zwolle 4-1 Telstar | Kroam,text/html; charset=utf-8,false,200,687,<truncated>,3645,14076634033404180853,"PEC Zwolle 4-1 Telstar match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",PEC Zwolle vs Telstar Prediction,0,true
20,https://kroam.xyz/leagues/epl/newcastle-vs-aston-villa-2026-01-25,Newcastle 0-2 Aston Villa | Kroam,text/html; charset=utf-8,false,200,763,<truncated>,4043,3530103387599854983,"Newcastle 0-2 Aston Villa match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Newcastle vs Aston Villa Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/fsv-mainz-05-vs-vfl-wolfsburg-2026-01-24,FSV Mainz 05 3-1 VfL Wolfsburg | Kroam,text/html; charset=utf-8,false,200,705,<truncated>,3699,1309743632642153089,FSV Mainz 05 3-1 VfL Wolfsburg match analysis. AI predictions from 42 models with accuracy tracking.,FSV Mainz 05 vs VfL Wolfsburg Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/bayern-mnchen-vs-fc-augsburg-2026-01-24,Bayern München 1-2 FC Augsburg | Kroam,text/html; charset=utf-8,false,200,697,<truncated>,3733,14659802288877468834,Bayern München 1-2 FC Augsburg match analysis. AI predictions from 42 models with accuracy tracking.,Bayern München vs FC Augsburg Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/paris-fc-vs-angers-2026-01-25,Paris FC 0-0 Angers | Kroam,text/html; charset=utf-8,false,200,727,<truncated>,3777,3030696137035692126,"Paris FC 0-0 Angers match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Paris FC vs Angers Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/paris-fc-vs-marseille-2026-01-31,Paris FC 2-2 Marseille | Kroam,text/html; charset=utf-8,false,200,713,<truncated>,3718,18001529886255331004,"Paris FC 2-2 Marseille match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Paris FC vs Marseille Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/toulouse-vs-auxerre-2026-02-01,Toulouse 0-0 Auxerre | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3783,2643198018782843849,"Toulouse 0-0 Auxerre match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Toulouse vs Auxerre Prediction,0,true
20,https://kroam.xyz/leagues/ucl/barcelona-vs-fc-copenhagen-2026-01-28,Barcelona 4-1 FC Copenhagen | Kroam,text/html; charset=utf-8,false,200,733,<truncated>,3919,18157621298343714673,"Barcelona 4-1 FC Copenhagen match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Barcelona vs FC Copenhagen Prediction,0,true
20,https://kroam.xyz/leagues/uel/lyon-vs-paok-2026-01-29,Lyon 4-2 PAOK | Kroam,text/html; charset=utf-8,false,200,687,<truncated>,3575,16882468538463626522,"Lyon 4-2 PAOK match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kroam",Lyon vs PAOK Prediction,0,true
20,https://kroam.xyz/leagues/superlig/antalyaspor-vs-trabzonspor-2026-01-30,Antalyaspor 1-1 Trabzonspor | Kroam,text/html; charset=utf-8,false,200,705,<truncated>,3818,2844906621063578418,"Antalyaspor 1-1 Trabzonspor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Antalyaspor vs Trabzonspor Prediction,0,true
20,https://kroam.xyz/leagues/turkish-super-lig/galatasaray-vs-kayserispor-2026-02-01,Galatasaray 4-0 Kayserispor | Kroam,text/html; charset=utf-8,false,200,741,<truncated>,3998,4289983716469626894,"Galatasaray 4-0 Kayserispor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Galatasaray vs Kayserispor Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/twente-vs-excelsior-2026-01-24,Twente 0-0 Excelsior | Kroam,text/html; charset=utf-8,false,200,715,<truncated>,3797,1121370038631260911,"Twente 0-0 Excelsior match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Twente vs Excelsior Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/rennes-vs-lorient-2026-01-24,Rennes 0-2 Lorient | Kroam,text/html; charset=utf-8,false,200,697,<truncated>,3662,17224700055501145572,"Rennes 0-2 Lorient match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Rennes vs Lorient Prediction,0,true
20,https://kroam.xyz/leagues/epl/fulham-vs-brighton-2026-01-24,Fulham 2-1 Brighton | Kroam,text/html; charset=utf-8,false,200,665,<truncated>,3538,1300185152815722272,"Fulham 2-1 Brighton match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Fulham vs Brighton Prediction,0,true
20,https://kroam.xyz/leagues/laliga/osasuna-vs-villarreal-2026-01-31,Osasuna 2-2 Villarreal | Kroam,text/html; charset=utf-8,false,200,701,<truncated>,3718,3021252145299965158,"Osasuna 2-2 Villarreal match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Osasuna vs Villarreal Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/werder-bremen-vs-borussia-mnchengladbach-2026-01-31,Werder Bremen 1-1 M'gladbach | Kroam,text/html; charset=utf-8,false,200,734,<truncated>,4012,2275652128990199902,Werder Bremen 1-1 Borussia Mönchengladbach match analysis. AI predictions from 42 models with accuracy tracking.,Werder Bremen vs Borussia Mönchengladbach Prediction,0,true
